"Country","Commodity","Item","Unit","Year","Amount","Anomaly","kg_food_per_person","Amount_Category","new_numerical"
"DomRep","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2009,77,0.73,88.1063590895172,"High",1.46
"DomRep","Total Grains/Cereals","Food Availability","1000 MT",2009,863.178,0.73,88.1063590895172,"High",1.46
"DomRep","Total Grains/Cereals","Food Availability per capita","kg/cap/yr",2009,88.10635909,0.73,88.1063590895172,"High",1.46
"DomRep","Food Aid","Cereal Food Aid","Grain Equiv. 1000 MT",2009,0.234301498,0.73,88.1063590895172,"Medium-Low",1.46
"DomRep","Food Aid","Total","Grain Equiv. 1000 MT",2009,7.344653374,0.73,88.1063590895172,"High",1.46
"DomRep","Food Aid","Non-Cereal Food Aid","Grain Equiv. 1000 MT",2009,7.110351876,0.73,88.1063590895172,"High",1.46
"DomRep","Population","Total Population - Both Sexes","Million",2009,9.797,0.73,88.1063590895172,"High",1.46
"DomRep","Root Crops (R&T)","FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT","Conversion Rate",2009,0.286079183,0.73,88.1063590895172,"Medium-Low",1.46
"DomRep","Root Crops (R&T)","Area Harvested","1000 Ha",2009,37.947,0.73,88.1063590895172,"High",1.46
"DomRep","Root Crops (R&T)","Yield","MT / Ha",2009,2.358534275,0.73,88.1063590895172,"High",1.46
"DomRep","Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2009,89.49930013,0.73,88.1063590895172,"High",1.46
"DomRep","Root Crops (R&T)","Import Quantity","Grain Equiv. 1000 MT",2009,1.818319285,0.73,88.1063590895172,"High",1.46
"DomRep","Root Crops (R&T)","Export Quantity","Grain Equiv. 1000 MT",2009,4.675678161,0.73,88.1063590895172,"High",1.46
"DomRep","Root Crops (R&T)","Stock Variation","Grain Equiv. 1000 MT",2009,0,0.73,88.1063590895172,"Low",1.46
"DomRep","Root Crops (R&T)","Feed + Seed","Grain Equiv. 1000 MT",2009,0.631442554,0.73,88.1063590895172,"Medium-High",1.46
"DomRep","Root Crops (R&T)","Waste + Processed + OtherUtilization - Stock Variation","Grain Equiv. 1000 MT",2009,9.168837803,0.73,88.1063590895172,"High",1.46
"DomRep","Root Crops (R&T)","Food Availability","Grain Equiv. 1000 MT",2009,76.84172669,0.73,88.1063590895172,"High",1.46
"DomRep","Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2009,7.843393558,0.73,88.1063590895172,"High",1.46
"DomRep","Total Grains/Cereals and Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2009,686.9073001,0.73,88.1063590895172,"High",1.46
"DomRep","Total Grains/Cereals and Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2009,95.94975265,0.73,88.1063590895172,"High",1.46
"DomRep","Total Grains/Cereals and Root Crops (R&T)","Food Supply","Grain Equiv. 1000 MT",2009,2200.125619,0.73,88.1063590895172,"High",1.46
"DomRep","Total Grains/Cereals and Root Crops (R&T)","Area Harvested","1000 Ha",2009,244.295,0.73,88.1063590895172,"High",1.46
"DomRep","Other","Food Supply","Grain Equiv. 1000 MT / yr",2009,915.0343572,0.73,88.1063590895172,"High",1.46
"DomRep","Other","Food Supply","Grain Equiv. kg/cap/yr",2009,271.2697153,0.73,88.1063590895172,"High",1.46
"DomRep","Total Grains/Cereals","Area Harvested","1000 Ha",2010,209.18523,0.62,88.4545179812632,"High",1.24
"DomRep","Total Grains/Cereals","Yield","MT / Ha",2010,3.079031918,0.62,88.4545179812632,"High",1.24
"DomRep","Total Grains/Cereals","Production Quantity","1000 MT",2010,644.088,0.62,88.4545179812632,"High",1.24
"DomRep","Total Grains/Cereals","Import Quantity","1000 MT",2010,1634,0.62,88.4545179812632,"High",1.24
"DomRep","Total Grains/Cereals","Import Value","Million US$",2010,402.229,0.62,88.4545179812632,"High",1.24
"DomRep","Total Grains/Cereals","Import Unit Value","US$ / MT",2010,246.1621787,0.62,88.4545179812632,"High",1.24
"DomRep","Total Grains/Cereals","Export Quantity","1000 MT",2010,45,0.62,88.4545179812632,"High",1.24
"DomRep","Total Grains/Cereals","Stock Variation","1000 MT",2010,-180,0.62,88.4545179812632,"Low",1.24
"DomRep","Total Grains/Cereals","Feed + Seed","1000 MT",2010,1094,0.62,88.4545179812632,"High",1.24
"DomRep","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2010,81,0.62,88.4545179812632,"High",1.24
"DomRep","Total Grains/Cereals","Food Availability","1000 MT",2010,878.088,0.62,88.4545179812632,"High",1.24
"DomRep","Total Grains/Cereals","Food Availability per capita","kg/cap/yr",2010,88.45451798,0.62,88.4545179812632,"High",1.24
"DomRep","Food Aid","Cereal Food Aid","Grain Equiv. 1000 MT",2010,27.34375,0.62,88.4545179812632,"High",1.24
"DomRep","Food Aid","Total","Grain Equiv. 1000 MT",2010,27.9059375,0.62,88.4545179812632,"High",1.24
"DomRep","Food Aid","Non-Cereal Food Aid","Grain Equiv. 1000 MT",2010,0.5621875,0.62,88.4545179812632,"Medium-High",1.24
"DomRep","Population","Total Population - Both Sexes","Million",2010,9.927,0.62,88.4545179812632,"High",1.24
"DomRep","Root Crops (R&T)","FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT","Conversion Rate",2010,0.286079183,0.62,88.4545179812632,"Medium-Low",1.24
"DomRep","Root Crops (R&T)","Area Harvested","1000 Ha",2010,42.19892,0.62,88.4545179812632,"High",1.24
"DomRep","Root Crops (R&T)","Yield","MT / Ha",2010,2.536052459,0.62,88.4545179812632,"High",1.24
"DomRep","Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2010,107.0186748,0.62,88.4545179812632,"High",1.24
"DomRep","Root Crops (R&T)","Import Quantity","Grain Equiv. 1000 MT",2010,1.818319285,0.62,88.4545179812632,"High",1.24
"DomRep","Root Crops (R&T)","Export Quantity","Grain Equiv. 1000 MT",2010,4.675678161,0.62,88.4545179812632,"High",1.24
"DomRep","Root Crops (R&T)","Stock Variation","Grain Equiv. 1000 MT",2010,0,0.62,88.4545179812632,"Low",1.24
"DomRep","Root Crops (R&T)","Feed + Seed","Grain Equiv. 1000 MT",2010,0.648827586,0.62,88.4545179812632,"Medium-High",1.24
"DomRep","Root Crops (R&T)","Waste + Processed + OtherUtilization - Stock Variation","Grain Equiv. 1000 MT",2010,9.168837803,0.62,88.4545179812632,"High",1.24
"DomRep","Root Crops (R&T)","Food Availability","Grain Equiv. 1000 MT",2010,94.34365057,0.62,88.4545179812632,"High",1.24
"DomRep","Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2010,9.503742377,0.62,88.4545179812632,"High",1.24
"DomRep","Total Grains/Cereals and Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2010,751.1066748,0.62,88.4545179812632,"High",1.24
"DomRep","Total Grains/Cereals and Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2010,97.95826036,0.62,88.4545179812632,"High",1.24
"DomRep","Total Grains/Cereals and Root Crops (R&T)","Food Supply","Grain Equiv. 1000 MT",2010,2386.924994,0.62,88.4545179812632,"High",1.24
"DomRep","Total Grains/Cereals and Root Crops (R&T)","Area Harvested","1000 Ha",2010,251.38415,0.62,88.4545179812632,"High",1.24
"DomRep","Other","Food Supply","Grain Equiv. 1000 MT / yr",2010,927.176285,0.62,88.4545179812632,"High",1.24
"DomRep","Other","Food Supply","Grain Equiv. kg/cap/yr",2010,273.278223,0.62,88.4545179812632,"High",1.24
"DomRep","Total Grains/Cereals","Area Harvested","1000 Ha",2011,198.098,0.6,88.4765314240255,"High",1.2
"DomRep","Total Grains/Cereals","Yield","MT / Ha",2011,3.013256065,0.6,88.4765314240255,"High",1.2
"DomRep","Total Grains/Cereals","Production Quantity","1000 MT",2011,596.92,0.6,88.4765314240255,"High",1.2
"DomRep","Total Grains/Cereals","Import Quantity","1000 MT",2011,1561.5,0.6,88.4765314240255,"High",1.2
"DomRep","Total Grains/Cereals","Import Value","Million US$",2011,576.298,0.6,88.4765314240255,"High",1.2
"DomRep","Total Grains/Cereals","Import Unit Value","US$ / MT",2011,369.0669228,0.6,88.4765314240255,"High",1.2
"DomRep","Total Grains/Cereals","Export Quantity","1000 MT",2011,57.8,0.6,88.4765314240255,"High",1.2
"DomRep","Total Grains/Cereals","Stock Variation","1000 MT",2011,-60,0.6,88.4765314240255,"Low",1.2
"DomRep","Total Grains/Cereals","Feed + Seed","1000 MT",2011,1074.9,0.6,88.4765314240255,"High",1.2
"DomRep","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2011,76,0.6,88.4765314240255,"High",1.2
"DomRep","Total Grains/Cereals","Food Availability","1000 MT",2011,889.72,0.6,88.4765314240255,"High",1.2
"DomRep","Total Grains/Cereals","Food Availability per capita","kg/cap/yr",2011,88.47653142,0.6,88.4765314240255,"High",1.2
"DomRep","Food Aid","Cereal Food Aid","Grain Equiv. 1000 MT",2011,0,0.6,88.4765314240255,"Low",1.2
"DomRep","Food Aid","Total","Grain Equiv. 1000 MT",2011,19.13484375,0.6,88.4765314240255,"High",1.2
"DomRep","Food Aid","Non-Cereal Food Aid","Grain Equiv. 1000 MT",2011,19.13484375,0.6,88.4765314240255,"High",1.2
"DomRep","Population","Total Population - Both Sexes","Million",2011,10.056,0.6,88.4765314240255,"High",1.2
"DomRep","Root Crops (R&T)","FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT","Conversion Rate",2011,0.286079183,0.6,88.4765314240255,"Medium-Low",1.2
"DomRep","Root Crops (R&T)","Area Harvested","1000 Ha",2011,40.74,0.6,88.4765314240255,"High",1.2
"DomRep","Root Crops (R&T)","Yield","MT / Ha",2011,2.429433012,0.6,88.4765314240255,"High",1.2
"DomRep","Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2011,98.97510089,0.6,88.4765314240255,"High",1.2
"DomRep","Root Crops (R&T)","Import Quantity","Grain Equiv. 1000 MT",2011,1.818319285,0.6,88.4765314240255,"High",1.2
"DomRep","Root Crops (R&T)","Export Quantity","Grain Equiv. 1000 MT",2011,4.675678161,0.6,88.4765314240255,"High",1.2
"DomRep","Root Crops (R&T)","Stock Variation","Grain Equiv. 1000 MT",2011,0,0.6,88.4765314240255,"Low",1.2
"DomRep","Root Crops (R&T)","Feed + Seed","Grain Equiv. 1000 MT",2011,0.686590038,0.6,88.4765314240255,"Medium-High",1.2
"DomRep","Root Crops (R&T)","Waste + Processed + OtherUtilization - Stock Variation","Grain Equiv. 1000 MT",2011,9.168837803,0.6,88.4765314240255,"High",1.2
"DomRep","Root Crops (R&T)","Food Availability","Grain Equiv. 1000 MT",2011,86.26231418,0.6,88.4765314240255,"High",1.2
"DomRep","Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2011,8.578193534,0.6,88.4765314240255,"High",1.2
"DomRep","Total Grains/Cereals and Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2011,695.8951009,0.6,88.4765314240255,"High",1.2
"DomRep","Total Grains/Cereals and Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2011,97.05472496,0.6,88.4765314240255,"High",1.2
"DomRep","Total Grains/Cereals and Root Crops (R&T)","Food Supply","Grain Equiv. 1000 MT",2011,2259.21342,0.6,88.4765314240255,"High",1.2
"DomRep","Total Grains/Cereals and Root Crops (R&T)","Area Harvested","1000 Ha",2011,238.838,0.6,88.4765314240255,"High",1.2
"DomRep","Other","Food Supply","Grain Equiv. 1000 MT / yr",2011,939.2248133,0.6,88.4765314240255,"High",1.2
"DomRep","Other","Food Supply","Grain Equiv. kg/cap/yr",2011,272.3746876,0.6,88.4765314240255,"High",1.2
"DomRep","Total Grains/Cereals","Area Harvested","1000 Ha",2012,203.488,0.76,87.9858587842483,"High",1.52
"DomRep","Total Grains/Cereals","Yield","MT / Ha",2012,2.638779682,0.76,87.9858587842483,"High",1.52
"DomRep","Total Grains/Cereals","Production Quantity","1000 MT",2012,536.96,0.76,87.9858587842483,"High",1.52
"DomRep","Total Grains/Cereals","Import Quantity","1000 MT",2012,1553,0.76,87.9858587842483,"High",1.52
"DomRep","Total Grains/Cereals","Export Quantity","1000 MT",2012,20,0.76,87.9858587842483,"High",1.52
"DomRep","Total Grains/Cereals","Stock Variation","1000 MT",2012,3,0.76,87.9858587842483,"High",1.52
"DomRep","Total Grains/Cereals","Feed + Seed","1000 MT",2012,1111,0.76,87.9858587842483,"High",1.52
"DomRep","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2012,66,0.76,87.9858587842483,"High",1.52
"DomRep","Total Grains/Cereals","Food Availability","1000 MT",2012,895.96,0.76,87.9858587842483,"High",1.52
"DomRep","Total Grains/Cereals","Food Availability per capita","kg/cap/yr",2012,87.98585878,0.76,87.9858587842483,"High",1.52
"DomRep","Food Aid","Cereal Food Aid","Grain Equiv. 1000 MT",2012,0,0.76,87.9858587842483,"Low",1.52
"DomRep","Food Aid","Total","Grain Equiv. 1000 MT",2012,72.5705625,0.76,87.9858587842483,"High",1.52
"DomRep","Food Aid","Non-Cereal Food Aid","Grain Equiv. 1000 MT",2012,72.5705625,0.76,87.9858587842483,"High",1.52
"DomRep","Population","Total Population - Both Sexes","Million",2012,10.183,0.76,87.9858587842483,"High",1.52
"DomRep","Root Crops (R&T)","FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT","Conversion Rate",2012,0.286079183,0.76,87.9858587842483,"Medium-Low",1.52
"DomRep","Root Crops (R&T)","Area Harvested","1000 Ha",2012,41.94,0.76,87.9858587842483,"High",1.52
"DomRep","Root Crops (R&T)","Yield","MT / Ha",2012,2.497319835,0.76,87.9858587842483,"High",1.52
"DomRep","Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2012,104.7375939,0.76,87.9858587842483,"High",1.52
"DomRep","Root Crops (R&T)","Import Quantity","Grain Equiv. 1000 MT",2012,1.818319285,0.76,87.9858587842483,"High",1.52
"DomRep","Root Crops (R&T)","Export Quantity","Grain Equiv. 1000 MT",2012,4.675678161,0.76,87.9858587842483,"High",1.52
"DomRep","Root Crops (R&T)","Stock Variation","Grain Equiv. 1000 MT",2012,0,0.76,87.9858587842483,"Low",1.52
"DomRep","Root Crops (R&T)","Feed + Seed","Grain Equiv. 1000 MT",2012,0.686590038,0.76,87.9858587842483,"Medium-High",1.52
"DomRep","Root Crops (R&T)","Waste + Processed + OtherUtilization - Stock Variation","Grain Equiv. 1000 MT",2012,9.168837803,0.76,87.9858587842483,"High",1.52
"DomRep","Root Crops (R&T)","Food Availability","Grain Equiv. 1000 MT",2012,92.02480715,0.76,87.9858587842483,"High",1.52
"DomRep","Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2012,9.037101753,0.76,87.9858587842483,"High",1.52
"DomRep","Total Grains/Cereals and Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2012,641.6975939,0.76,87.9858587842483,"High",1.52
"DomRep","Total Grains/Cereals and Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2012,97.02296054,0.76,87.9858587842483,"High",1.52
"DomRep","Total Grains/Cereals and Root Crops (R&T)","Food Supply","Grain Equiv. 1000 MT",2012,2196.515913,0.76,87.9858587842483,"High",1.52
"DomRep","Total Grains/Cereals and Root Crops (R&T)","Area Harvested","1000 Ha",2012,245.428,0.76,87.9858587842483,"High",1.52
"DomRep","Other","Food Supply","Grain Equiv. 1000 MT / yr",2012,951.0865428,0.76,87.9858587842483,"High",1.52
"DomRep","Other","Food Supply","Grain Equiv. kg/cap/yr",2012,272.3429232,0.76,87.9858587842483,"High",1.52
"DomRep","Total Grains/Cereals","Production Quantity","1000 MT",2013,581.2,0.77,87.7097681637404,"High",1.54
"DomRep","Total Grains/Cereals","Import Quantity","1000 MT",2013,1561,0.77,87.7097681637404,"High",1.54
"DomRep","Total Grains/Cereals","Export Quantity","1000 MT",2013,20,0.77,87.7097681637404,"High",1.54
"DomRep","Total Grains/Cereals","Stock Variation","1000 MT",2013,-40,0.77,87.7097681637404,"Low",1.54
"DomRep","Total Grains/Cereals","Feed + Seed","1000 MT",2013,1126,0.77,87.7097681637404,"High",1.54
"DomRep","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2013,70,0.77,87.7097681637404,"High",1.54
"DomRep","Total Grains/Cereals","Food Availability","1000 MT",2013,904.2,0.77,87.7097681637404,"High",1.54
"DomRep","Total Grains/Cereals","Food Availability per capita","kg/cap/yr",2013,87.70976816,0.77,87.7097681637404,"High",1.54
"DomRep","Population","Total Population - Both Sexes","Million",2013,10.309,0.77,87.7097681637404,"High",1.54
"DomRep","Root Crops (R&T)","FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT","Conversion Rate",2013,0.286079183,0.77,87.7097681637404,"Medium-Low",1.54
"DomRep","Root Crops (R&T)","Food Availability","Grain Equiv. 1000 MT",2013,0,0.77,87.7097681637404,"Low",1.54
"DomRep","Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2013,9.037101753,0.77,87.7097681637404,"High",1.54
"DomRep","Total Grains/Cereals and Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2013,581.2,0.77,87.7097681637404,"High",1.54
"DomRep","Total Grains/Cereals and Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2013,96.74686992,0.77,87.7097681637404,"High",1.54
"DomRep","Total Grains/Cereals and Root Crops (R&T)","Food Supply","Grain Equiv. 1000 MT",2013,2142.2,0.77,87.7097681637404,"High",1.54
"DomRep","Other","Food Supply","Grain Equiv. 1000 MT / yr",2013,962.8548728,0.77,87.7097681637404,"High",1.54
"DomRep","Other","Food Supply","Grain Equiv. kg/cap/yr",2013,272.0668326,0.77,87.7097681637404,"High",1.54
"Ecuador","Total Grains/Cereals","Area Harvested","1000 Ha",2003,785.115,0.66,101.753849707422,"High",1.32
"Ecuador","Total Grains/Cereals","Yield","MT / Ha",2003,1.79627061,0.66,101.753849707422,"High",1.32
"Ecuador","Total Grains/Cereals","Production Quantity","1000 MT",2003,1410.279,0.66,101.753849707422,"High",1.32
"Ecuador","Total Grains/Cereals","Import Quantity","1000 MT",2003,859.4,0.66,101.753849707422,"High",1.32
"Ecuador","Total Grains/Cereals","Import Value","Million US$",2003,127.544,0.66,101.753849707422,"High",1.32
"Ecuador","Total Grains/Cereals","Import Unit Value","US$ / MT",2003,148.410519,0.66,101.753849707422,"High",1.32
"Ecuador","Total Grains/Cereals","Export Quantity","1000 MT",2003,66.5,0.66,101.753849707422,"High",1.32
"Ecuador","Total Grains/Cereals","Stock Variation","1000 MT",2003,45,0.66,101.753849707422,"High",1.32
"Ecuador","Total Grains/Cereals","Feed + Seed","1000 MT",2003,713,0.66,101.753849707422,"High",1.32
"Ecuador","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2003,184,0.66,101.753849707422,"High",1.32
"Ecuador","Total Grains/Cereals","Food Availability","1000 MT",2003,1321.579,0.66,101.753849707422,"High",1.32
"Ecuador","Total Grains/Cereals","Food Availability per capita","kg/cap/yr",2003,101.7538497,0.66,101.753849707422,"High",1.32
"Ecuador","Food Aid","Cereal Food Aid","Grain Equiv. 1000 MT",2003,6.023729638,0.66,101.753849707422,"High",1.32
"Ecuador","Food Aid","Total","Grain Equiv. 1000 MT",2003,6.345686034,0.66,101.753849707422,"High",1.32
"Ecuador","Food Aid","Non-Cereal Food Aid","Grain Equiv. 1000 MT",2003,0.321956396,0.66,101.753849707422,"Medium-Low",1.32
"Ecuador","Population","Total Population - Both Sexes","Million",2003,12.988,0.66,101.753849707422,"High",1.32
"Ecuador","Root Crops (R&T)","FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT","Conversion Rate",2003,0.239680426,0.66,101.753849707422,"Medium-Low",1.32
"Ecuador","Root Crops (R&T)","Area Harvested","1000 Ha",2003,75.764,0.66,101.753849707422,"High",1.32
"Ecuador","Root Crops (R&T)","Yield","MT / Ha",2003,1.493035947,0.66,101.753849707422,"High",1.32
"Ecuador","Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2003,113.1183755,0.66,101.753849707422,"High",1.32
"Ecuador","Root Crops (R&T)","Import Quantity","Grain Equiv. 1000 MT",2003,3.34665779,0.66,101.753849707422,"High",1.32
"Ecuador","Root Crops (R&T)","Export Quantity","Grain Equiv. 1000 MT",2003,1.284207723,0.66,101.753849707422,"High",1.32
"Ecuador","Root Crops (R&T)","Stock Variation","Grain Equiv. 1000 MT",2003,-0.119840213,0.66,101.753849707422,"Low",1.32
"Ecuador","Root Crops (R&T)","Feed + Seed","Grain Equiv. 1000 MT",2003,16.82676431,0.66,101.753849707422,"High",1.32
"Ecuador","Root Crops (R&T)","Waste + Processed + OtherUtilization - Stock Variation","Grain Equiv. 1000 MT",2003,3.669507324,0.66,101.753849707422,"High",1.32
"Ecuador","Root Crops (R&T)","Food Availability","Grain Equiv. 1000 MT",2003,94.9848735,0.66,101.753849707422,"High",1.32
"Ecuador","Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2003,7.31327945,0.66,101.753849707422,"High",1.32
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2003,1523.397375,0.66,101.753849707422,"High",1.32
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2003,109.0671292,0.66,101.753849707422,"High",1.32
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Food Supply","Grain Equiv. 1000 MT",2003,2386.144033,0.66,101.753849707422,"High",1.32
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Area Harvested","1000 Ha",2003,860.879,0.66,101.753849707422,"High",1.32
"Ecuador","Other","Food Supply","Grain Equiv. 1000 MT / yr",2003,1268.036945,0.66,101.753849707422,"High",1.32
"Ecuador","Other","Food Supply","Grain Equiv. kg/cap/yr",2003,268.5985958,0.66,101.753849707422,"High",1.32
"Ecuador","Total Grains/Cereals","Area Harvested","1000 Ha",2004,892.221,0.52,103.640548111136,"High",1.04
"Ecuador","Total Grains/Cereals","Yield","MT / Ha",2004,1.755941633,0.52,103.640548111136,"High",1.04
"Ecuador","Total Grains/Cereals","Production Quantity","1000 MT",2004,1566.688,0.52,103.640548111136,"High",1.04
"Ecuador","Total Grains/Cereals","Import Quantity","1000 MT",2004,943.9,0.52,103.640548111136,"High",1.04
"Ecuador","Total Grains/Cereals","Import Value","Million US$",2004,162.012,0.52,103.640548111136,"High",1.04
"Ecuador","Total Grains/Cereals","Import Unit Value","US$ / MT",2004,171.6410637,0.52,103.640548111136,"High",1.04
"Ecuador","Total Grains/Cereals","Export Quantity","1000 MT",2004,131,0.52,103.640548111136,"High",1.04
"Ecuador","Total Grains/Cereals","Stock Variation","1000 MT",2004,-135,0.52,103.640548111136,"Low",1.04
"Ecuador","Total Grains/Cereals","Feed + Seed","1000 MT",2004,716.2,0.52,103.640548111136,"High",1.04
"Ecuador","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2004,240,0.52,103.640548111136,"High",1.04
"Ecuador","Total Grains/Cereals","Food Availability","1000 MT",2004,1368.988,0.52,103.640548111136,"High",1.04
"Ecuador","Total Grains/Cereals","Food Availability per capita","kg/cap/yr",2004,103.6405481,0.52,103.640548111136,"High",1.04
"Ecuador","Food Aid","Cereal Food Aid","Grain Equiv. 1000 MT",2004,23.00339212,0.52,103.640548111136,"High",1.04
"Ecuador","Food Aid","Total","Grain Equiv. 1000 MT",2004,23.04980019,0.52,103.640548111136,"High",1.04
"Ecuador","Food Aid","Non-Cereal Food Aid","Grain Equiv. 1000 MT",2004,0.0464,0.52,103.640548111136,"Medium-Low",1.04
"Ecuador","Population","Total Population - Both Sexes","Million",2004,13.209,0.52,103.640548111136,"High",1.04
"Ecuador","Root Crops (R&T)","FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT","Conversion Rate",2004,0.241803279,0.52,103.640548111136,"Medium-Low",1.04
"Ecuador","Root Crops (R&T)","Area Harvested","1000 Ha",2004,84.189,0.52,103.640548111136,"High",1.04
"Ecuador","Root Crops (R&T)","Yield","MT / Ha",2004,1.467636099,0.52,103.640548111136,"High",1.04
"Ecuador","Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2004,123.5588156,0.52,103.640548111136,"High",1.04
"Ecuador","Root Crops (R&T)","Import Quantity","Grain Equiv. 1000 MT",2004,3.11370082,0.52,103.640548111136,"High",1.04
"Ecuador","Root Crops (R&T)","Export Quantity","Grain Equiv. 1000 MT",2004,5.460159836,0.52,103.640548111136,"High",1.04
"Ecuador","Root Crops (R&T)","Stock Variation","Grain Equiv. 1000 MT",2004,8.100409836,0.52,103.640548111136,"High",1.04
"Ecuador","Root Crops (R&T)","Feed + Seed","Grain Equiv. 1000 MT",2004,14.03764754,0.52,103.640548111136,"High",1.04
"Ecuador","Root Crops (R&T)","Waste + Processed + OtherUtilization - Stock Variation","Grain Equiv. 1000 MT",2004,-4.785286885,0.52,103.640548111136,"Low",1.04
"Ecuador","Root Crops (R&T)","Food Availability","Grain Equiv. 1000 MT",2004,111.9619303,0.52,103.640548111136,"High",1.04
"Ecuador","Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2004,8.476185202,0.52,103.640548111136,"High",1.04
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2004,1690.246816,0.52,103.640548111136,"High",1.04
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2004,112.1167333,0.52,103.640548111136,"High",1.04
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Food Supply","Grain Equiv. 1000 MT",2004,2637.260516,0.52,103.640548111136,"High",1.04
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Area Harvested","1000 Ha",2004,976.41,0.52,103.640548111136,"High",1.04
"Ecuador","Other","Food Supply","Grain Equiv. 1000 MT / yr",2004,1350.77652,0.52,103.640548111136,"High",1.04
"Ecuador","Other","Food Supply","Grain Equiv. kg/cap/yr",2004,277.5899254,0.52,103.640548111136,"High",1.04
"Ecuador","Total Grains/Cereals","Area Harvested","1000 Ha",2005,810.795,0.73,106.504319976166,"High",1.46
"Ecuador","Total Grains/Cereals","Yield","MT / Ha",2005,2.055423381,0.73,106.504319976166,"High",1.46
"Ecuador","Total Grains/Cereals","Production Quantity","1000 MT",2005,1666.527,0.73,106.504319976166,"High",1.46
"Ecuador","Total Grains/Cereals","Import Quantity","1000 MT",2005,1013,0.73,106.504319976166,"High",1.46
"Ecuador","Total Grains/Cereals","Import Value","Million US$",2005,158.361,0.73,106.504319976166,"High",1.46
"Ecuador","Total Grains/Cereals","Import Unit Value","US$ / MT",2005,156.3287266,0.73,106.504319976166,"High",1.46
"Ecuador","Total Grains/Cereals","Export Quantity","1000 MT",2005,170,0.73,106.504319976166,"High",1.46
"Ecuador","Total Grains/Cereals","Stock Variation","1000 MT",2005,-54,0.73,106.504319976166,"Low",1.46
"Ecuador","Total Grains/Cereals","Feed + Seed","1000 MT",2005,841,0.73,106.504319976166,"High",1.46
"Ecuador","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2005,247.3,0.73,106.504319976166,"High",1.46
"Ecuador","Total Grains/Cereals","Food Availability","1000 MT",2005,1429.927,0.73,106.504319976166,"High",1.46
"Ecuador","Total Grains/Cereals","Food Availability per capita","kg/cap/yr",2005,106.50432,0.73,106.504319976166,"High",1.46
"Ecuador","Food Aid","Cereal Food Aid","Grain Equiv. 1000 MT",2005,47.1533834,0.73,106.504319976166,"High",1.46
"Ecuador","Food Aid","Total","Grain Equiv. 1000 MT",2005,47.24293033,0.73,106.504319976166,"High",1.46
"Ecuador","Food Aid","Non-Cereal Food Aid","Grain Equiv. 1000 MT",2005,0.089546921,0.73,106.504319976166,"Medium-Low",1.46
